Year,Nmonth ,Month,SKU,ShipToCode,Issued
2015,8,MAY,05140288,3D,42 
2015,8,MAY,05140289,3P,12 
2015,8,MAY,05140290,3D,180 
2015,8,MAY,05140291,3D,270 
2015,8,MAY,05140292,3D,165 
2015,8,MAY,05140293,3D,32 
2015,8,MAY,05140294,CD3D,1 
2015,8,MAY,05140295,CD3D,6 
2015,8,MAY,05140296,CD3D,2 
2015,8,MAY,05140297,CD3D,1 
2015,8,MAY,05140298,CD3D,2 
2015,8,MAY,05140299,CD3P,600 
2015,8,MAY,05140300,CD3P,1 
2015,8,MAY,05140301,CD3D,1 
2015,8,MAY,05140302,CD3D,1 
2015,8,MAY,05140303,CD3P,30 
2015,8,MAY,05140304,CD3D,3 
2015,8,MAY,05140305,CD3D,4 
2015,8,MAY,05140306,CD3D,12 
2015,8,MAY,05140307,CD3D,70 
2015,8,MAY,05140308,CD3D,4 
2015,8,MAY,05140309,CD3D,30 
2015,8,MAY,05140310,CD3D,60 
2015,8,MAY,05140311,CD3D,19 
2015,8,MAY,05140312,CD3D,1 
2015,8,MAY,05140313,CD3D,1 
2015,8,MAY,05140314,CD3D,15 
2015,8,MAY,05140315,CD3D,14 
2015,8,MAY,05140316,CD3D,3 
2015,8,MAY,05140317,3D,140 
2015,8,MAY,05140318,3D,240 
2015,8,MAY,05140319,3L,144 
2015,8,MAY,05140320,CD3L,0 
2015,8,MAY,05140321,CD3L,0 
2015,8,MAY,05140322,CD3L,0 
2015,8,MAY,05140323,CD3L,12 
2015,8,MAY,05140324,CD3L,24 
2015,8,MAY,05140325,CD3L,0 
2015,8,MAY,05140326,CD3L,24 
2015,8,MAY,05140327,CD3L,12 
2015,8,MAY,05140328,CD3L,17 
2015,8,MAY,05140329,CD3L,2 
2015,8,MAY,05140330,CD3L,24 
2015,8,MAY,05140331,CD3L,24 
2015,8,MAY,05140332,CD3L,36 
2015,8,MAY,05140333,CD3L,36 
2015,8,MAY,05140334,CD3L,24 
2015,8,MAY,05140335,CD3L,12 
2015,8,MAY,05140336,CD3L,12 
2015,8,MAY,05140337,CD3L,36 
2015,8,MAY,05140338,CD3L,1 
2015,8,MAY,05140339,3L,60 
2015,8,MAY,05140340,3L,300 
2015,8,MAY,05140341,CD3L,16 
2015,8,MAY,05140342,CD3L,36 
2015,8,MAY,05140343,CD3L,2 
2015,8,MAY,05140344,CD3L,18 
2015,8,MAY,05140345,3L,100 
2015,8,MAY,05140346,CD3L,10 
2015,8,MAY,05140347,CD3L,4 
2015,8,MAY,05140348,CD3L,0 
2015,8,MAY,05140349,CD3L,2 
2015,8,MAY,05140350,3P,4951 
2015,8,MAY,05140351,3P,44 
2015,2,NOVEMBER,05140352,3D,8316 
2015,2,NOVEMBER,05140353,3D,144 
2015,2,NOVEMBER,05140354,3D,3785 
2015,2,NOVEMBER,05140355,3D,1260 
2015,2,NOVEMBER,05140356,3P,148 
2015,2,NOVEMBER,05140357,3D,107 
2015,2,NOVEMBER,05140358,3D,885 
2015,2,NOVEMBER,05140359,3D,60 
2015,2,NOVEMBER,05140360,3D,630 
2015,2,NOVEMBER,05140361,3P,929 
2015,2,NOVEMBER,05140362,3D,728 
2015,2,NOVEMBER,05140363,CD3P,202 
2015,2,NOVEMBER,05140364,CD3D,29 
2015,2,NOVEMBER,05140365,CD3D,2 
2015,2,NOVEMBER,05140366,CD3D,18 
2015,2,NOVEMBER,05140367,CD3D,4 
2015,2,NOVEMBER,05140368,CD3D,1 
2015,2,NOVEMBER,05140369,CD3D,2 
2015,2,NOVEMBER,05140370,CD3D,4 
2015,2,NOVEMBER,05140371,CD3P,100 
2015,2,NOVEMBER,05140372,CD3P,4 
2015,2,NOVEMBER,05140373,CD3D,6 
2015,2,NOVEMBER,05140374,CD3P,1 
2015,2,NOVEMBER,05140375,CD3D,25 
2015,2,NOVEMBER,05140376,CD3P,0 
2015,2,NOVEMBER,05140377,CD3D,2 
2015,2,NOVEMBER,05140378,CD3P,0 
2015,2,NOVEMBER,05140379,CD3D,0 
2015,2,NOVEMBER,05140380,CD3P,2 
2015,2,NOVEMBER,05140381,CD3P,2 
2015,2,NOVEMBER,05140382,CD3D,8 
2015,2,NOVEMBER,05140383,CD3D,4 
2015,2,NOVEMBER,05140384,CD3D,25 
2015,2,NOVEMBER,05140385,CD3D,2 
2015,2,NOVEMBER,05140386,CD3D,33 
2015,2,NOVEMBER,05140387,CD3D,0 
2015,2,NOVEMBER,05140388,CD3D,184 
2015,2,NOVEMBER,05140389,CD3D,3 
2015,2,NOVEMBER,05140390,CD3D,3 
2015,2,NOVEMBER,05140391,3D,20 
2015,2,NOVEMBER,05140392,3D,36 
2015,2,NOVEMBER,05140393,3D,648 
2015,2,NOVEMBER,05140394,3D,340 
2015,2,NOVEMBER,05140395,3D,60 
2015,2,NOVEMBER,05140396,CD3D,20 
2015,2,NOVEMBER,05140397,3L,384 
2015,2,NOVEMBER,05140398,3L,1164 
2015,2,NOVEMBER,05140399,3L,360 
2015,2,NOVEMBER,05140400,CD3L,24 
2015,2,NOVEMBER,05140401,CD3L,12 
2015,2,NOVEMBER,05140402,CD3L,30 
2015,2,NOVEMBER,05140403,CD3L,12 
2015,2,NOVEMBER,05140404,CD3L,12 
2015,2,NOVEMBER,05140405,CD3L,24 
2015,2,NOVEMBER,05140406,CD3L,48 
2015,2,NOVEMBER,05140407,CD3L,180 
2015,2,NOVEMBER,05140408,CD3L,0 
2015,2,NOVEMBER,05140409,CD3L,222 
2015,2,NOVEMBER,05140410,CD3L,4 
2015,2,NOVEMBER,05140411,CD3L,42 
2015,2,NOVEMBER,05140412,CD3L,60 
2015,2,NOVEMBER,05140413,CD3L,24 
2015,2,NOVEMBER,05140414,CD3L,12 
2015,2,NOVEMBER,05140415,CD3L,0 
2015,2,NOVEMBER,05140416,CD3L,12 
2015,2,NOVEMBER,05140417,CD3L,10 
2015,2,NOVEMBER,05140418,CD3L,24 
2015,2,NOVEMBER,05140419,CD3L,12 
2015,2,NOVEMBER,05140420,CD3L,2 
2015,2,NOVEMBER,05140421,CD3L,0 
2015,2,NOVEMBER,05140422,CD3L,4 
2015,2,NOVEMBER,05140423,CD3L,108 
2015,2,NOVEMBER,05140424,CD3L,36 
2015,2,NOVEMBER,05140425,CD3L,11 
2015,2,NOVEMBER,05140426,CD3L,24 
2015,2,NOVEMBER,05140427,CD3L,4 
2015,2,NOVEMBER,05140428,CD3L,132 
2015,2,NOVEMBER,05140429,CD3L,9 
2015,2,NOVEMBER,05140430,CD3L,36 
2015,2,NOVEMBER,05140431,CD3L,11 
2015,2,NOVEMBER,05140432,CD3L,24 
2015,2,NOVEMBER,05140433,CD3L,136 
2015,2,NOVEMBER,05140434,CD3P,1 
2015,2,NOVEMBER,05140435,3D,8 
2015,2,NOVEMBER,05140436,3P,30 
2015,2,NOVEMBER,05140437,3D,48 
2015,2,NOVEMBER,05140438,3D,36 
2015,2,NOVEMBER,05140439,3D,72 
2015,2,NOVEMBER,05140440,3D,48 
2015,2,NOVEMBER,05140441,3D,9 
2015,2,NOVEMBER,05140442,CD3P,1 
2015,2,NOVEMBER,05140443,CD3D,10 
2015,2,NOVEMBER,05140444,CD3D,2 
2015,2,NOVEMBER,05140445,CD3D,9 
2015,2,NOVEMBER,05140446,CD3P,429 
2015,4,JANUARY,05140447,CD3P,66 
2015,4,JANUARY,05140448,CD3P,4 
2015,4,JANUARY,05140449,CD3D,2 
2015,4,JANUARY,05140450,CD3P,8 
2015,4,JANUARY,05140451,CD3D,47 
2015,4,JANUARY,05140452,CD3D,44 
2015,4,JANUARY,05140453,CD3D,3 
2015,4,JANUARY,05140454,CD3D,11 
2015,4,JANUARY,05140455,CD3D,4 
2015,4,JANUARY,05140456,CD3D,5 
2015,4,JANUARY,05140457,CD3D,1 
2015,4,JANUARY,05140458,CD3D,21 
2015,4,JANUARY,05140459,CD3P,125 
2015,4,JANUARY,05140460,CD3P,96 
2015,2,NOVEMBER,05140461,3D,432 
2015,2,NOVEMBER,05140462,3D,115 
2015,2,NOVEMBER,05140463,3D,890 
2015,2,NOVEMBER,05140464,3D,102 
2015,2,NOVEMBER,05140465,CD3D,1 
2015,2,NOVEMBER,05140466,CD3D,10 
2015,2,NOVEMBER,05140467,3L,180 
2015,2,NOVEMBER,05140468,3L,240 
2015,2,NOVEMBER,05140469,3L,60 
2015,2,NOVEMBER,05140470,3L,960 
2015,2,NOVEMBER,05140471,3L,300 
2015,2,NOVEMBER,05140472,CD3L,6 
2015,2,NOVEMBER,05140473,CD3L,36 
2015,2,NOVEMBER,05140474,CD3L,84 
2015,2,NOVEMBER,05140475,CD3L,72 
2015,2,NOVEMBER,05140476,CD3L,6 
2015,2,NOVEMBER,05140477,CD3L,12 
2015,2,NOVEMBER,05140478,CD3L,18 
2015,2,NOVEMBER,05140479,CD3L,0 
2015,2,NOVEMBER,05140480,CD3L,3 
2015,2,NOVEMBER,05140481,CD3L,24 
2015,2,NOVEMBER,05140482,CD3L,12 
2015,2,NOVEMBER,05140483,CD3L,12 
2015,2,NOVEMBER,05140484,CD3L,12 
2015,2,NOVEMBER,05140485,CD3L,60 
2015,2,NOVEMBER,05140486,CD3L,12 
2015,2,NOVEMBER,05140487,CD3L,12 
2015,2,NOVEMBER,05140488,CD3L,72 
2015,2,NOVEMBER,05140489,CD3L,36 
2015,2,NOVEMBER,05140490,CD3L,60 
2015,2,NOVEMBER,05140491,CD3L,60 
2015,2,NOVEMBER,05140492,CD3L,111 
2015,2,NOVEMBER,05140493,CD3L,12 
2015,2,NOVEMBER,05140494,CD3L,4 
2015,2,NOVEMBER,05140495,3P,206 
2015,2,NOVEMBER,05140496,3P,520 
2015,2,NOVEMBER,05140497,3P,122 
2015,2,NOVEMBER,05140498,3P,1440 
2015,2,NOVEMBER,05140499,3D,279 
2015,2,NOVEMBER,05140500,3D,195 
2015,2,NOVEMBER,05140501,3D,240 
2015,2,NOVEMBER,05140502,3D,600 
2015,2,NOVEMBER,05140503,3D,160 
2015,2,NOVEMBER,05140504,3D,0 
2015,2,NOVEMBER,05140505,CD3D,1 
2015,2,NOVEMBER,05140506,CD3D,11 
2015,2,NOVEMBER,05140507,CD3D,84 
2015,2,NOVEMBER,05140508,CD3D,13 
2015,2,NOVEMBER,05140509,CD3D,18 
2015,2,NOVEMBER,05140510,CD3D,2 
2015,2,NOVEMBER,05140511,CD3D,4 
2015,2,NOVEMBER,05140512,CD3P,1 
2015,2,NOVEMBER,05140513,CD3P,0 
2015,2,NOVEMBER,05140514,CD3D,1 
2015,2,NOVEMBER,05140515,CD3P,5500 
2015,2,NOVEMBER,05140516,CD3P,10 
2015,2,NOVEMBER,05140517,CD3P,8 
2015,2,NOVEMBER,05140518,CD3D,8 
2015,2,NOVEMBER,05140519,CD3D,6 
2015,2,NOVEMBER,05140520,CD3D,1 
2015,2,NOVEMBER,05140521,CD3D,50 
2015,2,NOVEMBER,05140522,CD3D,2 
2015,2,NOVEMBER,05140523,CD3D,7 
2015,2,NOVEMBER,05140524,CD3D,5 
2015,2,NOVEMBER,05140525,CD3D,0 
2015,2,NOVEMBER,05140526,CD3D,5 
2015,2,NOVEMBER,05140527,CD3D,4 
2015,2,NOVEMBER,05140528,CD3D,4 
2015,2,NOVEMBER,05140529,CD3D,12 
2015,2,NOVEMBER,05140530,CD3D,19 
2015,2,NOVEMBER,05140531,CD3D,31 
2015,2,NOVEMBER,05140532,CD3D,1 
2015,3,DECEMBER,05140533,3D,144 
2015,3,DECEMBER,05140534,3D,54 
2015,3,DECEMBER,05140535,3D,280 
2015,3,DECEMBER,05140536,3D,18 
2015,3,DECEMBER,05140537,3D,600 
2015,3,DECEMBER,05140538,3D,60 
2015,3,DECEMBER,05140539,3D,400 
2015,3,DECEMBER,05140540,3L,2484 
2015,3,DECEMBER,05140541,CD3L,24 
2015,3,DECEMBER,05140542,CD3L,24 
2015,3,DECEMBER,05140543,CD3L,3 
2015,3,DECEMBER,05140544,CD3L,18 
2015,3,DECEMBER,05140545,CD3L,36 
2015,3,DECEMBER,05140546,CD3L,24 
2015,3,DECEMBER,05140547,CD3L,48 
2015,3,DECEMBER,05140548,CD3L,24 
2015,3,DECEMBER,05140549,CD3L,48 
2015,3,DECEMBER,05140550,CD3L,168 
2015,8,MAY,05140551,3P,150 
2015,8,MAY,05140552,3P,630 
2015,8,MAY,05140553,3P,2445 
2015,8,MAY,05140554,3P,460 
2015,8,MAY,05140555,3P,3640 
2015,8,MAY,05140556,CD3P,1 
2015,8,MAY,05140557,3D,210 
2015,8,MAY,05140558,3D,210 
2015,8,MAY,05140559,3D,100 
2015,8,MAY,05140560,3D,450 
2015,8,MAY,05140561,3D,140 
2015,8,MAY,05140562,3D,54 
2015,8,MAY,05140563,3D,3744 
2015,8,MAY,05140564,3D,190 
2015,8,MAY,05140565,3D,224 
2015,8,MAY,05140566,3D,32 
2015,8,MAY,05140567,3D,64 
2015,8,MAY,05140568,CD3D,24 
2015,8,MAY,05140569,CD3D,14 
2015,8,MAY,05140570,CD3D,1 
2015,8,MAY,05140571,CD3D,3 
2015,8,MAY,05140572,CD3D,20 
2015,8,MAY,05140573,CD3P,5000 
2015,8,MAY,05140574,CD3D,5 
2015,8,MAY,05140575,CD3D,1 
2015,8,MAY,05140576,CD3D,6 
2015,8,MAY,05140577,CD3D,16 
2015,8,MAY,05140578,CD3D,7 
2015,8,MAY,05140579,CD3D,13 
2015,8,MAY,05140580,CD3D,34 
2015,8,MAY,05140581,CD3D,2 
2015,8,MAY,05140582,CD3D,83 
2015,8,MAY,05140583,CD3D,11 
2015,8,MAY,05140584,CD3P,31 
2015,8,MAY,05140585,CD3D,10 
2015,8,MAY,05140586,CD3D,1 
2015,2,NOVEMBER,05140587,3L,12 
2015,2,NOVEMBER,05140588,CD3L,2 
2015,2,NOVEMBER,05140589,CD3L,9 
2015,2,NOVEMBER,05140590,CD3L,120 
2015,2,NOVEMBER,05140591,CD3L,3 
2015,2,NOVEMBER,05140592,3L,540 
2015,2,NOVEMBER,05140593,3L,180 
2015,2,NOVEMBER,05140594,CD3L,20 
2015,2,NOVEMBER,05140595,CD3L,1 
2015,2,NOVEMBER,05140596,CD3L,4 
2015,2,NOVEMBER,05140597,CD3L,1 
2015,2,NOVEMBER,05140598,3L,280 
2015,2,NOVEMBER,05140599,3L,50 
2015,2,NOVEMBER,05140600,CD3M,6 
2015,2,NOVEMBER,05140601,3D,385 
2015,2,NOVEMBER,05140602,3D,96 
2015,2,NOVEMBER,05140603,CD3L,12 
2015,2,NOVEMBER,05140604,CD3L,5 
2015,2,NOVEMBER,05140605,CD3L,170 
2015,2,NOVEMBER,05140606,CD3L,3 
2015,2,NOVEMBER,05140607,CD3L,6 
2015,2,NOVEMBER,05140608,CD3L,10 
2015,2,NOVEMBER,05140609,CD3L,20 
2015,2,NOVEMBER,05140610,CD3L,17 
2015,2,NOVEMBER,05140611,CD3L,41 
2015,2,NOVEMBER,05140612,CD3L,2 
2015,2,NOVEMBER,05140613,CD3L,1 
2015,2,NOVEMBER,05140614,CD3L,7 
2015,1,OCTOBER,05140615,3P,80 
2015,1,OCTOBER,05140616,CD3P,1 
2015,1,OCTOBER,05140617,CD3P,40 
2015,1,OCTOBER,05140618,CD3P,7 
2015,2,NOVEMBER,05140619,3D,12 
2015,2,NOVEMBER,05140620,3L,672 
2015,2,NOVEMBER,05140621,3L,0 
2015,2,NOVEMBER,05140622,CD3L,60 
2015,2,NOVEMBER,05140623,CD3L,12 
2015,2,NOVEMBER,05140624,CD3L,12 
2015,2,NOVEMBER,05140625,CD3L,12 
2015,2,NOVEMBER,05140626,CD3L,12 
2015,2,NOVEMBER,05140627,CD3L,3 
2015,2,NOVEMBER,05140628,CD3L,36 
2015,2,NOVEMBER,05140629,CD3L,2 
2015,2,NOVEMBER,05140630,CD3L,72 
2015,2,NOVEMBER,05140631,CD3L,12 
2015,2,NOVEMBER,05140632,CD3L,247 
2015,2,NOVEMBER,05140633,CD3L,12 
2015,2,NOVEMBER,05140634,CD3L,30 
2015,2,NOVEMBER,05140635,CD3L,12 
2015,2,NOVEMBER,05140636,CD3L,30 
2015,2,NOVEMBER,05140637,3L,360 
2015,2,NOVEMBER,05140638,CD3L,1 
2015,2,NOVEMBER,05140639,3L,60 
2015,2,NOVEMBER,05140640,CD3L,1 
2015,2,NOVEMBER,05140641,CD3L,2 
2015,2,NOVEMBER,05140642,CD3L,1 
2015,2,NOVEMBER,05140643,CD3D,17 
2015,2,NOVEMBER,05140644,CD3D,2 
2015,2,NOVEMBER,05140645,CD3D,1 
2015,2,NOVEMBER,05140646,CD3D,1 
2015,2,NOVEMBER,05140647,CD3D,4 
2015,2,NOVEMBER,05140648,CD3D,10 
2015,2,NOVEMBER,05140649,CD3D,1 
2015,2,NOVEMBER,05140650,CD3D,10 
2015,2,NOVEMBER,05140651,CD3D,129 
2015,2,NOVEMBER,05140652,CD3L,2 
2015,2,NOVEMBER,05140653,CD3L,96 
2015,2,NOVEMBER,05140654,CD3L,3 
2015,2,NOVEMBER,05140655,CD3L,6 
2015,2,NOVEMBER,05140656,CD3L,72 
2015,2,NOVEMBER,05140657,CD3L,12 
2015,2,NOVEMBER,05140658,CD3L,72 
2015,2,NOVEMBER,05140659,CD3L,12 
2015,2,NOVEMBER,05140660,CD3L,288 
2015,2,NOVEMBER,05140661,CD3L,12 
2015,2,NOVEMBER,05140662,CD3L,12 
2015,2,NOVEMBER,05140663,CD3L,24 
2015,2,NOVEMBER,05140664,CD3L,0 
2015,2,NOVEMBER,05140665,CD3L,151 
2015,2,NOVEMBER,05140666,CD3L,5 
2015,2,NOVEMBER,05140667,CD3L,6 
2015,2,NOVEMBER,05140668,CD3L,14 
2015,2,NOVEMBER,05140669,CD3L,120 
2015,2,NOVEMBER,05140670,CD3L,2 
2015,2,NOVEMBER,05140671,CD3L,15 
2015,2,NOVEMBER,05140672,CD3L,1 
2015,2,NOVEMBER,05140673,CD3L,6 
2015,2,NOVEMBER,05140674,CD3L,7 
2015,2,NOVEMBER,05140675,CD3L,120 
2015,2,NOVEMBER,05140676,3L,240 
2015,2,NOVEMBER,05140677,CD3L,6 
2015,2,NOVEMBER,05140678,CD3L,1 
2015,2,NOVEMBER,05140679,3L,36 
2015,2,NOVEMBER,05140680,3L,72 
2015,2,NOVEMBER,05140681,CD3M,100 
2015,2,NOVEMBER,05140682,3D,108 
2015,2,NOVEMBER,05140683,CD3L,7 
2015,2,NOVEMBER,05140684,CD3L,24 
2015,2,NOVEMBER,05140685,CD3L,0 
2015,2,NOVEMBER,05140686,CD3L,40 
2015,2,NOVEMBER,05140687,CD3L,5 
2015,2,NOVEMBER,05140688,CD3L,24 
2015,2,NOVEMBER,05140689,CD3L,45 
2015,2,NOVEMBER,05140690,CD3L,4 
2015,2,NOVEMBER,05140691,CD3L,1 
2015,2,NOVEMBER,05140692,CD3L,11 
2015,1,OCTOBER,05140693,3P,2000 
2015,6,MARCH,05140694,3D,180 
2015,6,MARCH,05140695,3D,147 
2015,6,MARCH,05140696,3D,48 
2015,6,MARCH,05140697,3D,84 
2015,6,MARCH,05140698,CD3D,2 
2015,6,MARCH,05140699,CD3D,32 
2015,6,MARCH,05140700,CD3M,10 
2015,6,MARCH,05140701,3L,300 
2015,6,MARCH,05140702,3L,1350 
2015,6,MARCH,05140703,3L,300 
2015,6,MARCH,05140704,3L,672 
2015,6,MARCH,05140705,3L,1572 
2015,6,MARCH,05140706,CD3L,38 
2015,6,MARCH,05140707,CD3L,30 
2015,6,MARCH,05140708,CD3L,24 
2015,6,MARCH,05140709,CD3L,6 
2015,6,MARCH,05140710,CD3L,24 
2015,6,MARCH,05140711,CD3L,24 
2015,6,MARCH,05140712,CD3L,48 
2015,6,MARCH,05140713,CD3L,4 
2015,6,MARCH,05140714,CD3L,0 
2015,6,MARCH,05140715,CD3L,1 
2015,6,MARCH,05140716,CD3L,90 
2015,6,MARCH,05140717,CD3L,48 
2015,6,MARCH,05140718,CD3L,12 
2015,6,MARCH,05140719,CD3L,24 
2015,6,MARCH,05140720,CD3L,24 
2015,2,NOVEMBER,05140721,3P,6304 
2015,2,NOVEMBER,05140722,CD3P,4 
2015,2,NOVEMBER,05140723,3P,1648 
2015,2,NOVEMBER,05140724,3P,728 
2015,2,NOVEMBER,05140725,CD3P,1 
2015,2,NOVEMBER,05140726,CD3P,40 
2015,2,NOVEMBER,05140727,CD3P,1 
2015,2,NOVEMBER,05140728,CD3P,6 
2015,2,NOVEMBER,05140729,CD3P,2 
2015,2,NOVEMBER,05140730,CD3P,5 
2015,2,NOVEMBER,05140731,CD3P,10 
2015,2,NOVEMBER,05140732,CD3P,9 
2015,2,NOVEMBER,05140733,CD3P,9 
2015,2,NOVEMBER,05140734,CD3P,4 
2015,6,MARCH,05140735,CD3P,2 
2015,6,MARCH,05140736,CD3P,112 
2015,6,MARCH,05140737,CD3P,1 
2015,6,MARCH,05140738,CD3P,1 
2015,6,MARCH,05140739,CD3P,0 
2015,6,MARCH,05140740,3P,260 
2015,6,MARCH,05140741,3P,5664 
2015,6,MARCH,05140742,3P,815 
2015,6,MARCH,05140743,CD3P,36 
2015,6,MARCH,05140744,3D,144 
2015,6,MARCH,05140745,3D,432 
2015,6,MARCH,05140746,3D,140 
2015,6,MARCH,05140747,3D,115 
2015,6,MARCH,05140748,3D,54 
2015,6,MARCH,05140749,3D,90 
2015,6,MARCH,05140750,3D,600 
2015,6,MARCH,05140751,3D,1512 
2015,6,MARCH,05140752,3D,432 
2015,6,MARCH,05140753,3D,468 
2015,6,MARCH,05140754,3P,176 
2015,1,OCTOBER,05140755,CD3P,1 
2015,1,OCTOBER,05140756,CD3P,1 
2015,1,OCTOBER,05140757,CD3P,6 
2015,1,OCTOBER,05140758,CD3P,0 
2015,1,OCTOBER,05140759,CD3P,2 
2015,1,OCTOBER,05140760,CD3P,7 
2015,1,OCTOBER,05140761,CD3P,4 
2015,1,OCTOBER,05140762,CD3P,4 
2015,1,OCTOBER,05140763,CD3P,1 
2015,1,OCTOBER,05140764,3P,114 
2015,1,OCTOBER,05140765,3P,40 
2015,1,OCTOBER,05140766,3P,315 
2015,1,OCTOBER,05140767,3P,414 
2015,1,OCTOBER,05140768,3P,660 
2015,1,OCTOBER,05140769,CD3P,12 
2015,1,OCTOBER,05140770,CD3P,5 
2015,1,OCTOBER,05140771,CD3P,6 
2015,1,OCTOBER,05140772,3D,36 
2015,1,OCTOBER,05140773,3D,30 
2015,1,OCTOBER,05140774,3D,200 
2015,2,NOVEMBER,05140775,CD3D,8 
2015,2,NOVEMBER,05140776,CD3D,7 
2015,8,MAY,05140777,CD3P,1040 
2015,8,MAY,05140778,CD3P,1 
2015,8,MAY,05140779,CD3P,20 
2015,8,MAY,05140780,3P,114 
2015,8,MAY,05140781,3P,350 
2015,8,MAY,05140782,3P,415 
2015,8,MAY,05140783,3P,610 
2015,2,NOVEMBER,05140784,3D,1576 
2015,2,NOVEMBER,05140785,3D,400 
2015,2,NOVEMBER,05140786,CD3D,175 
2015,2,NOVEMBER,05140787,CD3D,300 
2015,2,NOVEMBER,05140788,CD3D,1 
2015,2,NOVEMBER,05140789,CD3D,20 
2015,2,NOVEMBER,05140790,3D,16 
2015,2,NOVEMBER,05140791,CD3D,0 
2015,2,NOVEMBER,05140792,CD3D,8 
2015,2,NOVEMBER,05140793,CD3D,4 
2015,2,NOVEMBER,05140794,CD3D,0 
2015,2,NOVEMBER,05140795,CD3D,4 
2015,2,NOVEMBER,05140796,3L,420 
2015,2,NOVEMBER,05140797,3P,45 
2015,2,NOVEMBER,05140798,3P,18 
2015,2,NOVEMBER,05140799,3P,80 
2015,2,NOVEMBER,05140800,3P,150 
2015,2,NOVEMBER,05140801,3P,75 
2015,2,NOVEMBER,05140802,CD3P,6 
2015,2,NOVEMBER,05140803,3P,0 
2015,2,NOVEMBER,05140804,3D,500 
2015,2,NOVEMBER,05140805,3D,216 
2015,2,NOVEMBER,05140806,3D,20 
2015,2,NOVEMBER,05140807,3D,10 
2015,2,NOVEMBER,05140808,3D,140 
2015,2,NOVEMBER,05140809,3D,90 
2015,2,NOVEMBER,05140810,3D,56 
2015,2,NOVEMBER,05140811,3D,216 
2015,2,NOVEMBER,05140812,3D,216 
2015,2,NOVEMBER,05140813,3M,18 
2015,2,NOVEMBER,05140814,3D,72 
2015,2,NOVEMBER,05140815,CD3D,20 
2015,2,NOVEMBER,05140816,CD3D,4 
2015,2,NOVEMBER,05140817,CD3D,4 
2015,2,NOVEMBER,05140818,CD3D,3 
2015,2,NOVEMBER,05140819,CD3D,8 
2015,2,NOVEMBER,05140820,CD3D,1 
2015,2,NOVEMBER,05140821,CD3P,3 
2015,2,NOVEMBER,05140822,CD3D,1 
2015,2,NOVEMBER,05140823,CD3D,4 
2015,2,NOVEMBER,05140824,CD3D,46 
2015,2,NOVEMBER,05140825,CD3D,7 
2015,2,NOVEMBER,05140826,CD3D,5 
2015,2,NOVEMBER,05140827,CD3D,8 
2015,8,MAY,05140828,3L,4650 
2015,8,MAY,05140829,3L,300 
2015,8,MAY,05140830,CD3M,14 
2015,8,MAY,05140831,CD3L,2 
2015,8,MAY,05140832,CD3L,16 
2015,8,MAY,05140833,CD3L,0 
2015,8,MAY,05140834,CD3L,35 
2015,8,MAY,05140835,CD3L,9 
2015,8,MAY,05140836,CD3L,1 
2015,8,MAY,05140837,CD3L,3 
2015,8,MAY,05140838,CD3L,11 
2015,8,MAY,05140839,CD3L,1 
2015,2,NOVEMBER,05140840,3P,17664 
2015,2,NOVEMBER,05140841,CD3P,1 
2015,2,NOVEMBER,05140842,3P,1120 
2015,2,NOVEMBER,05140843,3P,160 
2015,2,NOVEMBER,05140844,CD3P,9 
2015,2,NOVEMBER,05140845,CD3P,1 
2015,2,NOVEMBER,05140846,CD3P,1 
2015,2,NOVEMBER,05140847,CD3P,23 
2015,2,NOVEMBER,05140848,3P,900 
2015,1,OCTOBER,05140849,CD3P,150 
2015,1,OCTOBER,05140850,CD3P,6 
2015,1,OCTOBER,05140851,CD3P,3 
2015,1,OCTOBER,05140852,CD3P,2 
2015,1,OCTOBER,05140853,CD3P,1 
2015,1,OCTOBER,05140854,3P,90 
2015,1,OCTOBER,05140855,3P,45 
2015,1,OCTOBER,05140856,CD3D,1 
2015,1,OCTOBER,05140857,CD3D,0 
2015,1,OCTOBER,05140858,CD3D,2 
2015,1,OCTOBER,05140859,CD3D,1 
2015,1,OCTOBER,05140860,CD3D,1 
2015,9,JUNE,05140861,3L,1344 
2015,9,JUNE,05140862,3L,0 
2015,9,JUNE,05140863,3L,60 
2015,9,JUNE,05140864,CD3L,12 
2015,9,JUNE,05140865,CD3L,0 
2015,9,JUNE,05140866,CD3L,12 
2015,9,JUNE,05140867,CD3L,12 
2015,9,JUNE,05140868,CD3L,12 
2015,9,JUNE,05140869,CD3L,24 
2015,9,JUNE,05140870,CD3L,36 
2015,9,JUNE,05140871,CD3L,0 
2015,9,JUNE,05140872,CD3L,18 
2015,9,JUNE,05140873,CD3L,12 
2015,9,JUNE,05140874,CD3L,12 
2015,9,JUNE,05140875,CD3L,0 
2015,9,JUNE,05140876,3L,240 
2015,9,JUNE,05140877,CD3L,12 
2015,9,JUNE,05140878,CD3L,1 
2015,9,JUNE,05140879,3L,264 
2015,9,JUNE,05140880,3L,24 
2015,9,JUNE,05140881,3L,112 
2015,9,JUNE,05140882,3L,200 
2015,9,JUNE,05140883,3L,50 
2015,9,JUNE,05140884,3L,300 
2015,9,JUNE,05140885,CD3L,5 
2015,9,JUNE,05140886,CD3L,7 
2015,9,JUNE,05140887,CD3L,2 
2015,9,JUNE,05140888,CD3L,3 
2015,9,JUNE,05140889,CD3L,1 
2015,9,JUNE,05140890,CD3L,5 
